30	3443
30	5287
30	7609
30	1877
30	7784
30	2341
31	9011
32	8903
32	6913
32	3854
32	5969
33	5444
33	1773
33	8882
33	4447
33	5527
33	6520
33	8694
33	5014
33	2934
33	1571
33	3540
33	8809
33	648
33	1664
33	4853
33	6649
33	8613
33	1659
33	7909
33	5884
33	2438
33	177
33	1947
33	8709
34	3441
34	5901
34	4645
34	450
34	2294
34	2860
34	5349
34	6270
34	2804
34	3143
34	1036
35	6577
35	3322
35	2531
35	3932
35	2754
35	9578
35	3373
35	3301
35	8806
35	992
35	8165
35	2089
35	5941
35	8404
35	7900
35	7270
35	7688
35	6555
35	2588
35	1916
35	3761
35	3897
35	2921
35	470
35	9802
35	2981
35	9668
35	3492
35	1675
35	8866
35	6302
35	1086
35	2597
35	7629
35	9796
35	5725
35	9925
35	8519
35	8235
35	2493
35	7357
35	7458
35	6746
35	3041
35	139
35	1259
35	7723
35	6796
35	8308
35	6512
35	3231
36	6124
36	15
36	5198
36	1514
36	4359
36	4482
36	7774
36	36
36	3428
37	2908
38	7498
38	8635
38	3869
38	6886
38	2012
38	2211
38	6723
38	8364
38	1085
38	8061
38	3850
38	4499
38	7426
38	772
38	7647
38	892
38	2231
38	8166
38	2060
38	7626
38	2738
38	6549
38	3160
39	4967
39	9044
39	1822
39	8115
39	6139
39	6646
39	4734
39	4279
39	3684
39	1544
39	6279
39	349
39	6836
39	2080
39	2442
39	5009
39	8928
39	2214
39	7798
39	4555
39	3601
40	3922
40	240
40	273
40	7877
40	8030
40	4883
40	4345
40	6687
40	5870
40	1287
40	9992
40	8019
40	6206
40	5632
40	2396
40	4321
41	1398
41	7249
41	5713
41	4638
41	3463
41	3082
41	8962
41	1498
41	272
42	9750
42	7503
42	1229
42	5010
42	5441
42	7604
42	2754
42	7681
42	91
42	6117
42	4824
42	92
42	9758
42	3535
42	9573
42	3257
42	7431
43	3996
43	2107
43	9389
43	2647
43	129
43	2994
44	3134
44	350
44	6579
44	1431
44	6602
44	781
44	8067
44	5192
44	2249
44	2765
44	4778
44	6708
44	7935
44	6394
44	4759
44	5530
44	6282
44	4900
44	6022
44	5825
44	5692
44	3695
44	224
44	7172
44	9918
44	45
44	1530
44	4877
45	1950
45	671
45	9414
45	7796
45	8280
45	8589
45	6082
45	1573
45	8438
45	5959
45	5669
45	460
45	6179
45	7607
45	1649
45	1781
45	9805
45	5143
45	932
45	3826
45	9
45	8518
45	3878
45	3037
45	9826
45	7238
45	7340
45	3048
45	8472
45	7896
45	930
45	1398
46	5432
46	6039
46	3902
46	7083
46	9886
46	4682
46	9133
46	2251
46	2858
46	9705
46	5708
46	285
46	5666
46	6954
46	3628
46	1280
46	5038
46	6088
46	4403
46	4636
46	9469
46	4849
46	4410
46	8038
46	6191
46	4792
46	3911
46	74
47	478
47	2486
48	7370
48	3765
48	9842
48	8707
48	9362
48	4590
48	7960
48	8166
48	649
48	1411
48	7941
49	329
49	6107
49	526
49	6049
49	6747
49	8316
49	5462
49	727
49	2411
49	9360
49	7001
49	3924
49	7416
49	5393
49	3309
49	7623
49	9793
49	5687
49	6079
49	590
50	3396
50	5895
50	8540
50	9192
50	4740
50	9561
50	5765
50	1880
50	9303
50	4635
50	1060
50	2740
50	2040
50	2311
50	9265
50	9417
50	5748
50	8275
50	2469
50	9232
50	4221
50	5191
50	1362
50	872
50	8386
50	3921
50	8576
50	8872
50	2747
50	4333
50	7337
50	2479
50	1481
50	3367
51	429
51	6448
51	6759
51	3593
51	3886
51	9261
51	9701
52	4461
52	11
52	3904
52	2405
52	6456
52	3037
52	3443
52	428
52	2608
52	5985
53	6371
53	3450
53	8488
53	7612
53	3923
53	271
53	1039
53	6186
53	2980
53	1377
53	6176
53	5946
53	2330
53	8884
53	5451
53	7955
53	1335
53	1598
53	5279
54	4858
54	7234
54	3071
54	8192
54	2312
54	8173
54	6595
55	2871
55	429
55	7
55	511
55	9131
55	4071
55	8905
55	2946
55	4251
55	1859
55	2304
55	6581
55	768
55	963
55	8919
55	766
55	3074
55	7495
55	5421
55	1553
55	2389
55	2769
55	1996
55	4770
55	9321
55	2048
55	5010
55	9700
55	9956
55	4754
55	2647
55	3143
56	2108
56	8538
56	7874
56	1283
56	1473
56	5967
56	4135
56	8499
56	8686
56	2918
56	4541
56	1595
57	1891
57	7546
57	5506
57	1112
57	1380
57	5575
57	5127
57	4954
57	5271
57	5594
57	6122
57	1373
57	4707
57	2660
57	2245
57	5780
57	7062
57	4171
57	5240
57	5614
57	1141
57	9666
57	5606
57	7731
57	1596
57	8778
57	4155
57	9302
57	6748
57	702
57	7325
57	8937
57	7681
58	2843
58	6874
58	7035
59	7384
59	7790
59	3170
59	4733
59	8669
59	9008
59	9081
59	2441
59	3904
59	819
59	8239
59	3310
59	9996
59	6736
59	6956
59	507
59	2575
59	950
59	1447
59	4534
59	4758
59	4347
59	6506
59	2866
59	3460
59	8588
59	7314
59	3252
59	8541
59	5767
59	8504
59	1101
59	561
59	8424
59	4894
59	8094
59	8518
59	3528
59	60
59	4668
59	75
59	172
59	667
59	8182
59	6921
59	9662
59	6889
59	648
59	1446
59	8912
59	9374
59	589
59	9474
60	1581
60	6926
60	2775
60	8996
60	8233
60	1462
60	159
60	2703
60	61
60	7748
60	5584
60	1816
61	9407
61	3498
61	4584
61	7102
61	9526
61	1660
61	8859
61	5344
61	4021
61	9820
61	3091
61	2782
61	1446
61	2693
61	7808
62	7096
62	7151
62	9984
62	73
62	9470
62	7090
62	5140
62	8577
62	5171
62	2495
62	4889
62	2602
62	2696
62	4673
62	9983
62	5476
62	3091
62	4569
62	8281
62	4354
62	3826
62	1745
62	396
62	8845
62	5084
63	4031
64	9253
64	8464
64	1032
64	6383
64	9135
64	4114
64	4887
64	7972
64	2190
64	3382
65	1794
65	9289
65	612
65	594
65	5631
65	7652
65	78
65	8843
65	2218
66	4939
66	7939
67	7314
67	5980
67	5960
68	9088
69	2817
69	2851
69	1149
69	1122
69	6091
69	1852
69	8268
69	8810
69	5315
69	7406
69	4685
69	3044
69	6803
69	5750
69	2090
69	9773
69	6814
69	2842
69	5242
69	2739
69	6268
69	4944
69	7096
69	7003
69	6471
69	2989
69	4713
69	8790
69	5122
69	3751
69	6067
69	5329
69	5401
69	2106
69	8913
69	4323
69	5490
69	3398
69	592
69	231
69	2668
69	7767
69	9695
69	910
69	4118
69	3498
69	639
70	8420
70	3047
70	2343
70	5406
70	2938
70	6362
70	3308
71	4420
71	6099
71	2762
71	7788
71	5209
71	5670
71	9478
71	1201
71	7322
71	991
71	1187
71	3997
71	2786
71	1350
71	9313
71	9039
71	7902
71	9136
71	5960
71	8462
71	3556
71	4318
71	6824
71	3970
71	7702
71	2427
71	6030
71	6247
71	7807
71	5717
71	5437
71	4849
71	6087
72	4213
72	6657
72	9690
72	9382
73	6155
73	6581
73	3064
73	3607
73	3683
73	8172
73	6611
73	9215
73	9773
73	4223
73	3162
73	7696
73	3081
73	6773
73	8977
73	8449
73	3938
73	2333
73	6818
73	5821
73	319
73	8005
73	8517
73	1991
73	5423
73	6471
74	4770
74	7037
75	9052
75	1546
75	4425
75	4411
75	6565
75	7067
75	2447
75	2421
75	2957
75	138
75	9553
75	4227
75	3115
75	6714
75	6587
75	6291
75	3397
75	4604
75	8966
75	9537
75	6013
75	1964
75	1893
75	2761
75	615
75	7892
75	4382
75	396
75	7242
75	1980
75	3407
75	3685
75	6111
75	6814
75	7147
75	6558
75	5693
75	8121
75	1527
75	4765
75	1564
75	6209
75	720
75	1555
75	7287
75	1933
75	1853
75	7620
75	3193
75	9658
75	2201
75	9312
75	5793
75	5891
75	518
75	1167
75	7462
75	7395
75	8865
75	6846
75	1671
75	7349
75	2496
75	3448
75	9981
75	3714
75	7184
75	1558
75	6250
75	8673
75	2694
75	5011
75	1674
75	8624
75	7331
75	82
75	5805
75	7728
75	7902
75	2467
75	9530
75	5961
75	441
75	7925
76	3334
76	6911
76	8737
76	8446
76	5063
76	2982
76	7123
76	1988
76	1849
76	4384
76	7667
76	5579
76	4235
76	3961
76	9777
76	2347
76	6982
76	7728
76	6530
76	2422
76	149
76	6628
76	7197
77	3817
77	4744
77	2729
77	8087
77	6913
77	3011
77	6746
77	5620
77	5398
77	4922
77	2102
77	268
77	8239
77	3855
77	5719
77	2790
77	4708
77	9476
77	4237
77	580
77	8627
77	6604
77	7845
77	6236
77	106
77	4317
77	9660
77	3599
77	1126
77	4336
77	7887
77	6198
77	96
77	7690
77	1368
77	3903
77	7411
77	9263
77	3495
77	3225
77	3869
78	17
78	3570
78	7075
78	7261
78	7673
78	6721
78	1810
78	1239
78	4107
78	5289
78	7600
78	7912
78	7151
78	7544
78	5143
78	4339
78	4850
78	5625
78	5925
78	9175
78	7785
78	314
78	119
78	7439
78	7261
78	9100
78	339
78	3859
78	4792
78	2859
78	5213
78	2366
78	3329
78	6225
78	7992
78	3338
78	2292
78	5939
78	4925
78	5904
79	9504
79	696
79	6336
79	4263
79	1825
79	1687
80	6941
80	439
80	3391
80	5493
80	3740
80	1420
80	2674
80	9714
80	9971
81	584
81	7065
81	3313
81	1407
81	4053
81	9103
81	1214
81	9531
81	7000
81	7154
81	8545
81	983
81	2371
81	2906
81	4295
81	4161
81	3975
81	2815
81	7186
81	5891
81	4679
81	5841
81	4939
81	8013
81	2973
81	6720
81	6207
81	7609
81	5965
81	4438
81	5642
81	6278
81	4081
81	8461
81	3215
81	3615
81	4633
82	1606
82	8403
82	8508
83	8334
83	3547
83	9722
83	2116
83	9141
83	646
83	1193
83	1308
83	5838
83	4385
83	7799
83	5339
83	9856
83	9172
83	3089
83	6783
83	6190
83	1105
83	510
83	3968
83	4614
83	2532
83	7434
83	9337
83	9716
83	8099
83	5186
83	831
83	4924
83	4427
83	8483
83	2204
83	6485
83	8337
83	9545
83	1725
83	5538
83	5021
83	1419
83	3845
83	7447
83	5975
83	4398
83	6523
84	9923
84	1790
84	4718
84	4268
84	5301
84	5936
84	8845
84	3404
84	8596
84	2983
84	6806
84	8698
84	4638
84	1253
84	9650
84	3158
84	5885
84	1529
84	6283
84	3457
84	8053
84	4903
84	6737
84	1042
84	7233
84	2496
84	665
84	4110
84	5938
84	5051
84	1435
84	4538
84	9965
84	5704
84	8190
84	1966
84	2003
84	5931
84	1162
84	8249
84	6713
84	3963
84	1809
84	7781
84	6362
84	2633
84	5023
84	2635
85	724
85	7220
85	7899
85	2005
85	7563
85	6339
85	1083
85	4007
85	4554
85	841
85	1903
85	9103
85	4963
85	5089
85	5900
85	6130
85	82
85	4896
85	9912
85	9545
85	9990
85	9558
85	5917
85	3051
85	218
85	6723
85	2006
85	7142
85	129
85	6966
85	7432
85	1394
85	2505
85	4692
85	3253
86	1181
86	1875
86	5244
86	4451
87	4838
87	1087
87	8103
87	4340
87	9422
87	6543
87	8965
87	1993
87	2346
87	118
87	4065
87	6964
87	4122
87	9908
87	7858
87	5909
87	3253
87	4222
87	376
87	3434
88	7914
88	626
88	7170
88	4868
88	131
88	7854
88	3603
88	8199
88	917
88	4947
88	458
88	5579
88	4020
89	4988
89	4022
89	6171
89	879
89	8684
89	491
89	5905
89	7159
89	4219
89	1414
89	4001
89	9894
90	8537
90	6185
90	1921
90	266
90	4081
90	9670
90	8332
90	8556
90	1055
90	9531
90	5084
90	966
90	9030
90	5352
90	8791
90	2977
90	3629
90	1059
90	1007
90	4681
90	1318
90	6434
90	6086
90	399
90	6391
90	941
90	3902
90	296
90	421
90	1232
90	4818
90	6748
90	1187
90	3495
90	2536
90	2521
90	8403
90	9443
90	8765
90	7704
91	5850
91	5727
91	1452
91	2140
91	2702
91	3705
91	5065
91	5059
91	619
91	7489
92	6968
92	6650
92	9757
92	1080
92	7759
92	6039
92	5882
92	1482
92	134
92	3251
92	1017
92	4068
92	9643
92	5403
92	1331
92	7461
92	6073
92	3761
92	364
92	4842
93	5292
93	9438
93	1531
93	73
93	4042
93	3753
93	8268
93	9433
93	2079
93	6295
93	8001
93	4652
93	1930
93	6466
93	2531
93	2478
93	3617
93	2140
93	8295
93	8826
93	2183
93	5028
93	3720
93	3102
93	8340
94	1792
94	9572
94	1640
94	5102
94	7238
94	5690
94	7744
94	8261
94	6160
94	8923
94	1462
94	4099
94	6547
94	1803
94	4692
94	5864
94	145
94	6570
94	2432
94	2979
94	9406
94	3131
94	7289
94	9480
94	2715
95	4293
95	7404
95	5311
95	1899
95	6452
95	1901
95	672
95	9995
95	2690
95	9866
95	7642
95	3709
95	9727
95	7285
95	6333
95	5783
95	9418
95	4510
95	1689
95	2418
95	9928
95	5094
95	3372
95	7322
95	6657
95	7939
95	2538
95	9860
95	2954
95	419
95	4418
95	9776
95	4606
95	9080
95	4621
95	2572
95	1073
95	6251
95	233
95	5672
95	6800
95	5782
95	9263
95	2760
95	645
95	3822
95	4040
95	7033
95	9474
96	5865
96	9239
96	5668
96	1465
96	9316
96	8134
96	6040
96	5013
96	3468
96	6789
96	6467
96	1321
96	115
96	8927
97	6037
97	690
97	7271
97	5383
97	7583
97	1286
97	6322
97	1682
97	9885
97	9144
97	3802
97	6335
97	165
97	5204
97	9729
97	9735
97	2343
97	6941
97	8921
97	939
98	6360
98	4362
98	5200
98	7457
98	2916
98	6880
98	3868
98	6892
98	1897
98	6438
98	870
98	7806
98	6483
98	8338
99	491
99	1965
99	9926
99	831
99	280
99	7680
99	7704
99	5129
99	2013
99	7511
99	7932
99	2743
99	7464
100	9739
101	8570
101	871
101	5410
101	5082
101	8504
101	1460
101	1458
101	8161
101	8082
101	1825
101	6010
102	6746
103	414
103	4598
103	1560
103	4242
103	9032
103	8985
103	9179
103	3413
103	2933
103	8695
103	5797
104	4395
105	7231
105	5350
105	6112
105	3856
105	4442
105	8200
105	4491
105	4011
105	8412
105	8665
105	6698
105	5237
105	7034
105	307
105	4849
105	6162
105	5171
105	680
105	1860
105	3359
105	4274
105	7269
105	8332
105	2255
105	2952
105	168
105	8478
105	1177
105	9487
105	3600
105	1522
105	1529
105	1344
105	1682
105	5297
105	1363
106	6212
106	5283
106	882
106	3769
106	3261
106	5841
106	8824
106	2157
106	5572
106	988
106	9158
106	9382
106	9209
106	4465
106	7928
106	6127
106	4736
106	7359
106	7333
106	5937
106	5058
107	958
107	4730
107	9336
107	4573
107	1586
107	9006
107	6228
107	3966
107	2358
107	1963
107	2308
107	3981
107	7918
107	4251
107	1921
107	1488
107	6095
107	2726
107	2644
107	5896
107	6206
107	7706
107	3975
107	7033
107	4512
107	8112
107	6174
107	6349
107	9443
107	4748
107	3247
107	1290
108	8418
108	3184
108	1505
108	828
108	8021
108	3249
108	7481
108	6007
108	7299
108	6325
108	9865
108	3503
108	5089
108	5833
108	5800
108	9868
108	6911
108	8214
108	4803
108	1595
108	1380
108	1851
108	2967
108	8055
108	6939
108	4103
108	1225
108	3800
108	5895
108	7193
108	5131
108	9809
108	2800
108	4402
108	1606
108	2094
108	6920
108	574
108	574
108	3180
108	6704
108	5199
108	8664
108	730
109	1880
109	7553
109	6613
109	5450
109	2307
109	6717
110	6304
110	2084
110	1557
110	7018
110	6140
110	420
110	8895
110	965
110	1498
110	9054
110	989
110	5364
110	9220
110	2690
110	6553
110	3227
111	6384
111	3808
111	8559
111	1895
111	6685
111	5431
111	7884
111	2420
111	1354
111	7490
111	3074
111	7131
111	5575
112	1833
112	9818
112	7997
112	1761
112	9105
112	7807
112	4198
112	359
113	8927
113	8656
114	9203
114	4437
114	2530
114	1135
114	9342
114	4093
114	5858
114	3064
114	2900
114	2519
114	8086
114	9593
114	7789
114	7208
114	3662
115	8286
115	252
115	5459
115	4700
115	1526
115	8415
115	4810
116	817
116	7278
116	255
116	1120
116	9391
116	4357
116	127
116	7002
116	2748
116	4514
116	7025
116	1233
116	2176
116	7083
116	3335
116	1956
116	3134
116	8342
116	5468
116	1454
116	6167
116	8226
116	6161
116	5091
116	8880
116	5971
116	2451
116	930
116	7170
116	3124
116	2684
116	9780
116	9337
116	7951
116	2724
116	7077
116	5081
116	2059
116	7362
116	5318
116	4314
117	4162
117	5719
117	2649
117	2344
117	7097
117	5537
117	3740
117	5873
117	9648
117	3109
117	9762
117	9703
117	9277
117	3483
117	6232
117	3792
117	984
117	3997
117	2172
117	5852
117	3764
117	3283
117	5146
117	9721
117	5216
117	2048
117	3062
117	5049
117	5427
117	5652
117	9683
117	2861
117	4050
117	3793
117	1693
117	432
117	6087
117	7041
117	9255
117	4658
117	682
117	4993
117	2801
117	4802
117	5771
117	3281
117	2472
117	325
117	1932
117	7434
117	9283
117	7281
117	9071
117	1977
117	1509
117	9617
117	9512
117	2235
117	1515
117	3092
117	1531
117	8655
117	5370
117	3031
117	6478
117	9806
117	8596
117	6921
117	1501
117	9802
117	2551
117	1427
117	7443
117	8965
117	319
118	3729
118	3617
118	5216
118	5313
118	7658
118	7209
118	9658
118	38
118	1146
118	7468
118	4506
118	722
118	9706
118	8394
118	6216
119	899
119	4296
119	4582
119	4236
119	3780
119	5884
119	896
119	6654
119	1916
119	5216
119	1349
119	7012
119	7482
119	77
119	3579
119	1973
119	6757
119	5764
119	4853
119	8036
119	5978
119	1635
119	1754
119	3815
119	169
119	9989
120	2785
120	2029
120	3837
121	5898
121	5262
121	5947
121	3721
121	8049
121	1298
122	6865
122	1348
122	4012
122	7475
122	8332
122	9651
122	4635
122	5587
122	1612
122	4064
122	822
122	7212
122	6875
122	677
122	5434
122	8602
122	9772
122	5453
122	5746
122	3478
122	6556
122	3747
122	5144
122	1764
122	1874
122	5837
122	5275
122	4654
122	1917
122	2091
122	8754
122	6756
122	2906
122	3328
122	3073
122	3273
122	8586
122	8074
122	6665
122	5627
122	9720
122	8728
122	1158
122	1066
122	9042
122	5463
122	1547
122	4874
122	8412
122	3713
122	3427
122	5129
122	7892
122	4717
122	4250
122	365
122	3352
122	5462
122	6755
123	7250
123	9492
123	3643
123	1682
123	4450
123	9091
123	8501
123	7909
123	126
123	6356
123	5365
123	9042
123	98
123	9698
123	1791
123	5677
123	7495
123	9361
124	4526
124	3541
124	3488
124	983
124	2801
124	377
124	2905
125	4142
125	8496
126	7560
126	255
126	6244
126	5599
126	3379
126	204
126	6295
126	6150
126	4132
126	4349
126	3040
126	4709
126	3508
126	3192
126	7050
126	8610
126	6887
126	4802
126	9308
126	7810
126	2539
126	5848
126	9427
126	873
126	6583
126	8622
126	9439
126	809
126	6556
126	5357
126	7456
126	1371
126	6937
126	7462
126	1467
126	8720
126	863
126	407
126	1235
126	8641
126	9896
126	9758
126	5208
126	7299
126	8599
126	3783
126	29
126	5981
126	5757
126	5996
126	9659
126	2741
126	3310
126	2931
126	4687
126	1281
126	4062
126	5046
126	582
126	651
126	2117
126	824
126	4303
126	9533
126	524
126	1252
126	6541
127	9839
127	8592
127	7026
127	8814
127	5603
127	6405
128	5903
128	293
128	7789
128	2063
128	4489
128	8967
128	7348
128	3201
128	1622
128	1466
128	7902
128	9445
128	6086
128	5995
128	3954
128	1585
128	6148
128	4700
128	6524
128	231
128	8931
128	999
128	6872
128	7947
128	6247
128	8353
128	5820
128	9662
128	8264
128	7715
128	5558
128	882
128	2973
129	7259
129	5993
129	3470
129	1238
129	5318
129	3968
129	8082
129	1426
129	1202
129	8937
129	5376
129	5556
129	5402
129	1008
129	6863
129	6195
129	396
129	5473
129	5373
129	176
129	7815
129	4735
129	7642
129	5243
129	2610
129	3192
129	4164
129	3314
129	5565
129	9400
129	7802
129	7539
129	5665
129	2660
129	8666
129	3045
129	9528
129	9449
129	8647
129	1117
129	9469
129	5255
129	7838
129	208
129	6727
129	2762
129	4800
129	9942
129	3342
129	1987
129	6526
129	8444
129	7966
129	3883
129	4737
129	2021
129	1534
129	5939
129	4395
130	837
130	3908
130	8558
130	1390
130	4465
130	2640
131	8571
131	8980
131	6368
131	5734
131	72
131	6120
131	2121
131	9028
131	8779
131	216
131	3498
131	4865
131	7991
131	481
131	8955
131	4560
131	2317
132	1556
132	9950
132	5199
132	3234
132	2745
132	8363
132	9417
132	608
132	2886
132	8118
132	9539
132	5993
132	22
132	860
132	5679
132	4215
132	6088
132	3360
132	724
132	494
132	3930
132	5202
132	8058
132	2598
132	1982
132	3474
132	9606
132	1963
132	1234
132	8282
132	750
132	9812
132	5512
132	4794
132	2865
132	4945
132	7762
132	4337
132	5641
132	1124
132	1175
132	1502
132	2351
132	8653
133	880
134	5603
134	7281
134	1262
134	9018
134	6395
134	8432
134	5691
134	6834
134	3777
134	5559
134	8232
134	2663
134	8336
134	8385
134	7406
134	4578
134	5395
134	6976
134	5415
134	9783
134	9755
134	622
134	5052
134	2235
135	6264
135	3725
135	6801
135	6772
135	3792
136	5436
136	3803
137	8455
137	6358
137	4485
137	550
137	696
137	1431
137	7228
137	4400
137	8955
137	8762
137	5311
137	9474
137	3157
137	7615
137	9067
137	9276
137	2044
138	1705
138	200
138	2127
138	8042
138	2200
138	909
138	7507
138	179
138	1049
138	1090
138	3199
138	7990
138	6720
138	9700
138	5342
138	5822
138	8985
138	5687
138	2515
138	3869
139	4946
139	2262
139	4125
139	3873
139	1188
139	5808
139	6600
139	8766
139	3958
139	7032
139	7999
139	9855
139	1461
139	9409
139	3726
139	3420
139	7533
139	418
139	4653
139	2330
139	7907
140	3726
140	6740
140	9275
140	9108
140	6526
140	1099
140	1405
140	7382
140	5367
140	4727
140	6820
141	4388
141	8309
141	9861
141	1266
142	5406
142	8104
142	6158
142	1495
142	8909
142	1702
142	3322
142	7356
142	3756
143	1866
143	2031
143	8960
143	6757
143	7168
143	4293
143	1065
143	6358
143	5523
143	3516
143	7380
143	1591
143	4315
143	3948
143	3773
143	8838
143	7488
143	1903
143	7820
143	4475
143	8727
143	4717
143	9955
143	6245
143	2085
